latitude,longitude,date,sea_surface_temp_c,surface_par,day_length_hours,season,hemisphere,distance_from_coast_km,euphotic_zone_depth_m,sampling_depth_m,primary_prod_integrated_mg_c_m2_day,satellite_chlorophyll,satellite_sst,gcomc_chlorophyll
36.1,-75.3,1981-01-18,22.0,50.87,14.08998644,Winter,northern,32.9029,47.8568424,7.5,399.4979,1.6843549013137815,10.414999961853027,
36.4,-75.1,1981-01-18,22.26,52.68,14.11402667,Winter,northern,61.7708,60.02702999,0.0,335.142,1.1713687181472778,11.292499542236328,
36.1,-75.3,1981-01-18,22.0,50.87,14.08998644,Winter,northern,32.9029,47.8568424,2.53,399.4979,1.6843549013137815,10.414999961853027,
38.1,-74.1,1981-01-17,23.15,53.55,14.27755555,Winter,northern,89.9365,55.17741781,34.0,734.78505,0.7032673954963684,11.668333053588867,
38.0,-74.5,1981-01-17,23.15,53.59,14.26901124,Winter,northern,61.8725,52.07831911,16.75,870.54625,0.9725465774536132,10.22499942779541,
38.0,-74.5,1981-01-17,23.15,53.59,14.26901124,Winter,northern,61.8725,52.07831911,1.77,870.54625,0.9725465774536132,10.22499942779541,
37.5,-74.2,1981-01-17,22.91,53.65,14.22667961,Winter,northern,106.959,60.02702999,3.3,691.9025,0.3869183361530304,13.716249465942385,
37.5,-74.2,1981-01-17,22.91,53.65,14.22667961,Winter,northern,106.959,60.02702999,31.22,691.9025,0.3869183361530304,13.716249465942385,
37.5,-74.2,1981-01-17,22.91,53.65,14.22667961,Winter,northern,106.959,60.02702999,0.0,691.9025,0.3869183361530304,13.716249465942385,
37.5,-74.2,1981-01-17,22.91,53.65,14.22667961,Winter,northern,106.959,60.02702999,41.0,691.9025,0.3869183361530304,13.716249465942385,
38.1,-74.1,1981-01-17,23.15,53.55,14.27755555,Winter,northern,89.9365,55.17741781,25.89,734.78505,0.7032673954963684,11.668333053588867,
38.1,-74.1,1981-01-17,23.15,53.55,14.27755555,Winter,northern,89.9365,55.17741781,17.0,734.78505,0.7032673954963684,11.668333053588867,
38.1,-74.1,1981-01-17,23.15,53.55,14.27755555,Winter,northern,89.9365,55.17741781,5.73,734.78505,0.7032673954963684,11.668333053588867,
38.1,-74.1,1981-01-17,23.15,53.55,14.27755555,Winter,northern,89.9365,55.17741781,0.0,734.78505,0.7032673954963684,11.668333053588867,
38.1,-74.1,1981-01-17,23.15,53.55,14.27755555,Winter,northern,89.9365,55.17741781,2.74,734.78505,0.7032673954963684,11.668333053588867,
38.0,-74.5,1981-01-17,23.15,53.59,14.26901124,Winter,northern,61.8725,52.07831911,6.62,870.54625,0.9725465774536132,10.22499942779541,
38.0,-74.5,1981-01-17,23.15,53.59,14.26901124,Winter,northern,61.8725,52.07831911,11.0,870.54625,0.9725465774536132,10.22499942779541,
37.3,-75.1,1981-01-17,22.62,53.8,14.20992555,Winter,northern,52.3531,35.45964102,0.0,1009.397,1.4451435804367063,9.57785701751709,
38.0,-74.5,1981-01-17,23.15,53.59,14.26901124,Winter,northern,61.8725,52.07831911,3.71,870.54625,0.9725465774536132,10.22499942779541,
37.3,-75.1,1981-01-17,22.62,53.8,14.20992555,Winter,northern,52.3531,35.45964102,4.05,1009.397,1.4451435804367063,9.57785701751709,
37.5,-74.2,1981-01-17,22.91,53.65,14.22667961,Winter,northern,106.959,60.02702999,6.91,691.9025,0.3869183361530304,13.716249465942385,
38.1,-74.1,1981-01-17,23.15,53.55,14.27755555,Winter,northern,89.9365,55.17741781,10.24,734.78505,0.7032673954963684,11.668333053588867,
37.5,-74.2,1981-01-17,22.91,53.65,14.22667961,Winter,northern,106.959,60.02702999,12.34,691.9025,0.3869183361530304,13.716249465942385,
38.0,-74.5,1981-01-17,23.15,53.59,14.26901124,Winter,northern,61.8725,52.07831911,22.0,870.54625,0.9725465774536132,10.22499942779541,
37.3,-75.1,1981-01-17,22.62,53.8,14.20992555,Winter,northern,52.3531,35.45964102,1.93,1009.397,1.4451435804367063,9.57785701751709,
37.5,-74.2,1981-01-17,22.91,53.65,14.22667961,Winter,northern,106.959,60.02702999,20.5,691.9025,0.3869183361530304,13.716249465942385,
37.3,-75.1,1981-01-17,22.62,53.8,14.20992555,Winter,northern,52.3531,35.45964102,7.22,1009.397,1.4451435804367063,9.57785701751709,
37.3,-75.1,1981-01-17,22.62,53.8,14.20992555,Winter,northern,52.3531,35.45964102,12.0,1009.397,1.4451435804367063,9.57785701751709,
37.3,-75.1,1981-01-17,22.62,53.8,14.20992555,Winter,northern,52.3531,35.45964102,18.27,1009.397,1.4451435804367063,9.57785701751709,
37.3,-75.1,1981-01-17,22.62,53.8,14.20992555,Winter,northern,52.3531,35.45964102,24.0,1009.397,1.4451435804367063,9.57785701751709,
38.0,-74.5,1981-01-17,23.15,53.59,14.26901124,Winter,northern,61.8725,52.07831911,0.0,870.54625,0.9725465774536132,10.22499942779541,
37.1,-75.0,1981-01-16,22.48,53.68,14.2149715,Winter,northern,68.2043,61.78357564,4.55,575.3524,0.9506709575653076,10.962499618530272,
36.5,-75.4,1981-01-16,22.1,52.35,14.16508503,Winter,northern,37.8349,55.77369034,12.18,817.9456,1.6061259508132937,9.771249771118164,
36.5,-75.4,1981-01-16,22.1,52.35,14.16508503,Winter,northern,37.8349,55.77369034,4.82,817.9456,1.6061259508132937,9.771249771118164,
36.5,-75.4,1981-01-16,22.1,52.35,14.16508503,Winter,northern,37.8349,55.77369034,16.0,817.9456,1.6061259508132937,9.771249771118164,
37.1,-75.0,1981-01-16,22.48,53.68,14.2149715,Winter,northern,68.2043,61.78357564,0.0,575.3524,0.9506709575653076,10.962499618530272,
37.1,-75.0,1981-01-16,22.48,53.68,14.2149715,Winter,northern,68.2043,61.78357564,2.18,575.3524,0.9506709575653076,10.962499618530272,
37.1,-75.0,1981-01-16,22.48,53.68,14.2149715,Winter,northern,68.2043,61.78357564,20.56,575.3524,0.9506709575653076,10.962499618530272,
37.1,-75.0,1981-01-16,22.48,53.68,14.2149715,Winter,northern,68.2043,61.78357564,8.13,575.3524,0.9506709575653076,10.962499618530272,
37.1,-75.0,1981-01-16,22.48,53.68,14.2149715,Winter,northern,68.2043,61.78357564,13.5,575.3524,0.9506709575653076,10.962499618530272,
38.4,-72.3,1981-01-16,23.16,53.05,14.32619183,Winter,northern,212.044,70.25913079,21.98,677.34965,0.370301216840744,13.896666526794434,
37.1,-75.0,1981-01-16,22.48,53.68,14.2149715,Winter,northern,68.2043,61.78357564,27.0,575.3524,0.9506709575653076,10.962499618530272,
36.5,-75.4,1981-01-16,22.1,52.35,14.16508503,Winter,northern,37.8349,55.77369034,0.0,817.9456,1.6061259508132937,9.771249771118164,
36.5,-75.4,1981-01-16,22.1,52.35,14.16508503,Winter,northern,37.8349,55.77369034,8.0,817.9456,1.6061259508132937,9.771249771118164,
36.5,-75.4,1981-01-16,22.1,52.35,14.16508503,Winter,northern,37.8349,55.77369034,1.29,817.9456,1.6061259508132937,9.771249771118164,
38.4,-72.1,1981-01-16,23.16,52.21,14.32619183,Winter,northern,226.567,70.25913079,67.0,789.0309,0.3559264242649078,14.207500457763672,
38.4,-72.3,1981-01-16,23.16,53.05,14.32619183,Winter,northern,212.044,70.25913079,73.0,677.34965,0.370301216840744,13.896666526794434,
38.4,-72.1,1981-01-16,23.16,52.21,14.32619183,Winter,northern,226.567,70.25913079,33.5,789.0309,0.3559264242649078,14.207500457763672,
38.4,-72.3,1981-01-16,23.16,53.05,14.32619183,Winter,northern,212.044,70.25913079,55.59,677.34965,0.370301216840744,13.896666526794434,
36.5,-75.4,1981-01-16,22.1,52.35,14.16508503,Winter,northern,37.8349,55.77369034,2.7,817.9456,1.6061259508132937,9.771249771118164,
38.4,-72.1,1981-01-16,23.16,52.21,14.32619183,Winter,northern,226.567,70.25913079,5.4,789.0309,0.3559264242649078,14.207500457763672,
38.4,-72.1,1981-01-16,23.16,52.21,14.32619183,Winter,northern,226.567,70.25913079,11.3,789.0309,0.3559264242649078,14.207500457763672,
38.4,-72.1,1981-01-16,23.16,52.21,14.32619183,Winter,northern,226.567,70.25913079,20.17,789.0309,0.3559264242649078,14.207500457763672,
38.4,-72.1,1981-01-16,23.16,52.21,14.32619183,Winter,northern,226.567,70.25913079,0.0,789.0309,0.3559264242649078,14.207500457763672,
38.4,-72.1,1981-01-16,23.16,52.21,14.32619183,Winter,northern,226.567,70.25913079,51.02,789.0309,0.3559264242649078,14.207500457763672,
38.4,-72.3,1981-01-16,23.16,53.05,14.32619183,Winter,northern,212.044,70.25913079,0.0,677.34965,0.370301216840744,13.896666526794434,
38.4,-72.3,1981-01-16,23.16,53.05,14.32619183,Winter,northern,212.044,70.25913079,5.88,677.34965,0.370301216840744,13.896666526794434,
38.4,-72.3,1981-01-16,23.16,53.05,14.32619183,Winter,northern,212.044,70.25913079,12.31,677.34965,0.370301216840744,13.896666526794434,
38.4,-72.3,1981-01-16,23.16,53.05,14.32619183,Winter,northern,212.044,70.25913079,36.5,677.34965,0.370301216840744,13.896666526794434,
39.5,-70.2,1981-01-15,22.69,50.66,14.4470471,Winter,northern,193.502,64.87815913,3.79,1148.36355,0.4076568484306335,13.582500457763672,
36.3,-75.2,1981-01-15,21.95,51.01,14.16904491,Winter,northern,48.3544,71.92948096,7.5,573.54775,1.3274567127227783,10.728333473205566,
36.3,-75.2,1981-01-15,21.95,51.01,14.16904491,Winter,northern,48.3544,71.92948096,4.52,573.54775,1.3274567127227783,10.728333473205566,
36.3,-75.2,1981-01-15,21.95,51.01,14.16904491,Winter,northern,48.3544,71.92948096,11.42,573.54775,1.3274567127227783,10.728333473205566,
36.3,-75.2,1981-01-15,21.95,51.01,14.16904491,Winter,northern,48.3544,71.92948096,0.0,573.54775,1.3274567127227783,10.728333473205566,
36.3,-75.2,1981-01-15,21.95,51.01,14.16904491,Winter,northern,48.3544,71.92948096,2.53,573.54775,1.3274567127227783,10.728333473205566,
36.3,-75.2,1981-01-15,21.95,51.01,14.16904491,Winter,northern,48.3544,71.92948096,15.0,573.54775,1.3274567127227783,10.728333473205566,
39.5,-70.2,1981-01-15,22.69,50.66,14.4470471,Winter,northern,193.502,64.87815913,23.5,1148.36355,0.4076568484306335,13.582500457763672,
39.4,-71.2,1981-01-15,22.69,51.47,14.43792975,Winter,northern,192.041,52.54554403,22.0,1052.7245,0.4356634318828583,13.41333293914795,
39.5,-70.2,1981-01-15,22.69,50.66,14.4470471,Winter,northern,193.502,64.87815913,0.0,1148.36355,0.4076568484306335,13.582500457763672,
36.3,-75.2,1981-01-15,21.95,51.01,14.16904491,Winter,northern,48.3544,71.92948096,1.21,573.54775,1.3274567127227783,10.728333473205566,
39.5,-70.2,1981-01-15,22.69,50.66,14.4470471,Winter,northern,193.502,64.87815913,14.15,1148.36355,0.4076568484306335,13.582500457763672,
39.5,-70.2,1981-01-15,22.69,50.66,14.4470471,Winter,northern,193.502,64.87815913,47.0,1148.36355,0.4076568484306335,13.582500457763672,
39.4,-71.2,1981-01-15,22.69,51.47,14.43792975,Winter,northern,192.041,52.54554403,0.0,1052.7245,0.4356634318828583,13.41333293914795,
39.4,-71.2,1981-01-15,22.69,51.47,14.43792975,Winter,northern,192.041,52.54554403,3.55,1052.7245,0.4356634318828583,13.41333293914795,
39.4,-71.2,1981-01-15,22.69,51.47,14.43792975,Winter,northern,192.041,52.54554403,7.42,1052.7245,0.4356634318828583,13.41333293914795,
39.4,-71.2,1981-01-15,22.69,51.47,14.43792975,Winter,northern,192.041,52.54554403,13.25,1052.7245,0.4356634318828583,13.41333293914795,
39.4,-71.2,1981-01-15,22.69,51.47,14.43792975,Winter,northern,192.041,52.54554403,33.5,1052.7245,0.4356634318828583,13.41333293914795,
39.5,-70.2,1981-01-15,22.69,50.66,14.4470471,Winter,northern,193.502,64.87815913,7.93,1148.36355,0.4076568484306335,13.582500457763672,
39.4,-71.2,1981-01-15,22.69,51.47,14.43792975,Winter,northern,192.041,52.54554403,44.0,1052.7245,0.4356634318828583,13.41333293914795,
39.5,-70.2,1981-01-15,22.69,50.66,14.4470471,Winter,northern,193.502,64.87815913,35.79,1148.36355,0.4076568484306335,13.582500457763672,
35.4,-74.5,1981-01-14,22.0,49.3,14.11457347,Winter,northern,89.7189,71.92948096,12.34,777.32755,0.2208198010921478,24.476999282836918,
35.4,-74.5,1981-01-14,22.0,49.3,14.11457347,Winter,northern,89.7189,71.92948096,20.5,777.32755,0.2208198010921478,24.476999282836918,
35.4,-74.5,1981-01-14,22.0,49.3,14.11457347,Winter,northern,89.7189,71.92948096,6.91,777.32755,0.2208198010921478,24.476999282836918,
35.4,-74.5,1981-01-14,22.0,49.3,14.11457347,Winter,northern,89.7189,71.92948096,3.3,777.32755,0.2208198010921478,24.476999282836918,
35.4,-74.5,1981-01-14,22.0,49.3,14.11457347,Winter,northern,89.7189,71.92948096,0.0,777.32755,0.2208198010921478,24.476999282836918,
35.4,-74.5,1981-01-14,22.0,49.3,14.11457347,Winter,northern,89.7189,71.92948096,31.22,777.32755,0.2208198010921478,24.476999282836918,
35.4,-74.5,1981-01-14,22.0,49.3,14.11457347,Winter,northern,89.7189,71.92948096,41.0,777.32755,0.2208198010921478,24.476999282836918,
41.1,-70.5,1981-01-13,19.5,52.26,14.64417298,Winter,northern,27.4679,31.30305527,0.0,2096.1125,2.183645725250244,6.226999759674072,
41.1,-70.5,1981-01-13,19.5,52.26,14.64417298,Winter,northern,27.4679,31.30305527,2.09,2096.1125,2.183645725250244,6.226999759674072,
41.1,-70.5,1981-01-13,19.5,52.26,14.64417298,Winter,northern,27.4679,31.30305527,26.0,2096.1125,2.183645725250244,6.226999759674072,
41.1,-70.5,1981-01-13,19.5,52.26,14.64417298,Winter,northern,27.4679,31.30305527,19.8,2096.1125,2.183645725250244,6.226999759674072,
41.1,-70.5,1981-01-13,19.5,52.26,14.64417298,Winter,northern,27.4679,31.30305527,13.0,2096.1125,2.183645725250244,6.226999759674072,
41.1,-70.5,1981-01-13,19.5,52.26,14.64417298,Winter,northern,27.4679,31.30305527,7.83,2096.1125,2.183645725250244,6.226999759674072,
41.1,-70.5,1981-01-13,19.5,52.26,14.64417298,Winter,northern,27.4679,31.30305527,4.38,2096.1125,2.183645725250244,6.226999759674072,
40.4,-71.2,1981-01-13,19.5,52.41,14.57620495,Winter,northern,90.3329,44.29144124,0.0,1071.0805,0.9466612935066224,8.319999694824219,
40.4,-71.2,1981-01-13,19.5,52.41,14.57620495,Winter,northern,90.3329,44.29144124,18.27,1071.0805,0.9466612935066224,8.319999694824219,
40.4,-71.2,1981-01-13,19.5,52.41,14.57620495,Winter,northern,90.3329,44.29144124,12.0,1071.0805,0.9466612935066224,8.319999694824219,
40.4,-71.2,1981-01-13,19.5,52.41,14.57620495,Winter,northern,90.3329,44.29144124,7.22,1071.0805,0.9466612935066224,8.319999694824219,
40.4,-71.2,1981-01-13,19.5,52.41,14.57620495,Winter,northern,90.3329,44.29144124,4.05,1071.0805,0.9466612935066224,8.319999694824219,
40.4,-71.2,1981-01-13,19.5,52.41,14.57620495,Winter,northern,90.3329,44.29144124,1.93,1071.0805,0.9466612935066224,8.319999694824219,
40.4,-71.2,1981-01-13,19.5,52.41,14.57620495,Winter,northern,90.3329,44.29144124,24.0,1071.0805,0.9466612935066224,8.319999694824219,
41.2,-70.5,1981-01-12,19.5,53.05,14.67642723,Winter,northern,14.1419,26.53487168,0.0,1150.4785,2.7793660163879395,4.973750114440918,
41.2,-70.5,1981-01-12,19.5,53.05,14.67642723,Winter,northern,14.1419,26.53487168,13.0,1150.4785,2.7793660163879395,4.973750114440918,
41.2,-70.5,1981-01-12,19.5,53.05,14.67642723,Winter,northern,14.1419,26.53487168,9.9,1150.4785,2.7793660163879395,4.973750114440918,
41.2,-70.5,1981-01-12,19.5,53.05,14.67642723,Winter,northern,14.1419,26.53487168,6.5,1150.4785,2.7793660163879395,4.973750114440918,
41.2,-70.5,1981-01-12,19.5,53.05,14.67642723,Winter,northern,14.1419,26.53487168,3.91,1150.4785,2.7793660163879395,4.973750114440918,
41.2,-70.5,1981-01-12,19.5,53.05,14.67642723,Winter,northern,14.1419,26.53487168,1.05,1150.4785,2.7793660163879395,4.973750114440918,
41.2,-70.5,1981-01-12,19.5,53.05,14.67642723,Winter,northern,14.1419,26.53487168,2.19,1150.4785,2.7793660163879395,4.973750114440918,
41.4,-70.2,1981-01-12,19.5,52.89,14.69640403,Winter,northern,7.35068,46.9271551,8.0,737.1405,3.719273567199707,3.986666679382324,
41.4,-70.2,1981-01-12,19.5,52.89,14.69640403,Winter,northern,7.35068,46.9271551,4.82,737.1405,3.719273567199707,3.986666679382324,
41.4,-70.2,1981-01-12,19.5,52.89,14.69640403,Winter,northern,7.35068,46.9271551,2.7,737.1405,3.719273567199707,3.986666679382324,
41.4,-70.2,1981-01-12,19.5,52.89,14.69640403,Winter,northern,7.35068,46.9271551,1.29,737.1405,3.719273567199707,3.986666679382324,
41.4,-70.2,1981-01-12,19.5,52.89,14.69640403,Winter,northern,7.35068,46.9271551,0.0,737.1405,3.719273567199707,3.986666679382324,
41.4,-70.2,1981-01-12,19.5,52.89,14.69640403,Winter,northern,7.35068,46.9271551,12.18,737.1405,3.719273567199707,3.986666679382324,
41.4,-70.2,1981-01-12,19.5,52.89,14.69640403,Winter,northern,7.35068,46.9271551,16.0,737.1405,3.719273567199707,3.986666679382324,
42.4,-69.1,1981-01-11,19.5,50.87,14.82113788,Winter,northern,87.3593,35.45964102,8.43,1662.0699,0.6595795154571533,7.184999942779541,
42.4,-69.1,1981-01-11,19.5,50.87,14.82113788,Winter,northern,87.3593,35.45964102,4.72,1662.0699,0.6595795154571533,7.184999942779541,
42.4,-69.1,1981-01-11,19.5,50.87,14.82113788,Winter,northern,87.3593,35.45964102,0.0,1662.0699,0.6595795154571533,7.184999942779541,
42.4,-69.1,1981-01-11,19.5,50.87,14.82113788,Winter,northern,87.3593,35.45964102,21.32,1662.0699,0.6595795154571533,7.184999942779541,
42.4,-69.1,1981-01-11,19.5,50.87,14.82113788,Winter,northern,87.3593,35.45964102,14.0,1662.0699,0.6595795154571533,7.184999942779541,
42.4,-69.1,1981-01-11,19.5,50.87,14.82113788,Winter,northern,87.3593,35.45964102,28.0,1662.0699,0.6595795154571533,7.184999942779541,
42.2,-68.0,1981-01-11,19.5,48.53,14.80024071,Winter,northern,165.063,35.71850498,31.0,1079.8995,0.6421149969100952,7.190000057220459,
42.2,-68.0,1981-01-11,19.5,48.53,14.80024071,Winter,northern,165.063,35.71850498,15.5,1079.8995,0.6421149969100952,7.190000057220459,
42.2,-68.0,1981-01-11,19.5,48.53,14.80024071,Winter,northern,165.063,35.71850498,23.6,1079.8995,0.6421149969100952,7.190000057220459,
42.2,-68.0,1981-01-11,19.5,48.53,14.80024071,Winter,northern,165.063,35.71850498,0.0,1079.8995,0.6421149969100952,7.190000057220459,
42.2,-68.0,1981-01-11,19.5,48.53,14.80024071,Winter,northern,165.063,35.71850498,2.5,1079.8995,0.6421149969100952,7.190000057220459,
42.4,-69.1,1981-01-11,19.5,50.87,14.82113788,Winter,northern,87.3593,35.45964102,2.26,1662.0699,0.6595795154571533,7.184999942779541,
42.2,-68.0,1981-01-11,19.5,48.53,14.80024071,Winter,northern,165.063,35.71850498,9.33,1079.8995,0.6421149969100952,7.190000057220459,
42.2,-68.0,1981-01-11,19.5,48.53,14.80024071,Winter,northern,165.063,35.71850498,5.23,1079.8995,0.6421149969100952,7.190000057220459,
40.5,-67.3,1981-01-10,19.5,50.53,14.64877893,Winter,northern,240.195,37.91093006,19.04,1330.3172,0.5694774389266968,8.776249885559082,
40.5,-67.3,1981-01-10,19.5,50.53,14.64877893,Winter,northern,240.195,37.91093006,0.0,1330.3172,0.5694774389266968,8.776249885559082,
40.5,-67.3,1981-01-10,19.5,50.53,14.64877893,Winter,northern,240.195,37.91093006,2.01,1330.3172,0.5694774389266968,8.776249885559082,
40.5,-67.3,1981-01-10,19.5,50.53,14.64877893,Winter,northern,240.195,37.91093006,4.22,1330.3172,0.5694774389266968,8.776249885559082,
40.5,-67.3,1981-01-10,19.5,50.53,14.64877893,Winter,northern,240.195,37.91093006,7.53,1330.3172,0.5694774389266968,8.776249885559082,
40.5,-67.3,1981-01-10,19.5,50.53,14.64877893,Winter,northern,240.195,37.91093006,12.5,1330.3172,0.5694774389266968,8.776249885559082,
40.5,-67.3,1981-01-10,19.5,50.53,14.64877893,Winter,northern,240.195,37.91093006,25.0,1330.3172,0.5694774389266968,8.776249885559082,
40.4,-69.4,1981-01-09,19.5,53.83,14.65819467,Winter,northern,107.223,27.23314729,8.43,737.6447,0.9373986721038818,7.59333324432373,
40.4,-69.4,1981-01-09,19.5,53.83,14.65819467,Winter,northern,107.223,27.23314729,4.72,737.6447,0.9373986721038818,7.59333324432373,
41.0,-70.4,1981-01-09,19.5,53.94,14.71834519,Winter,northern,36.8068,33.19671384,14.5,1932.6707,2.2166996002197266,6.277500152587891,
40.4,-69.4,1981-01-09,19.5,53.83,14.65819467,Winter,northern,107.223,27.23314729,14.0,737.6447,0.9373986721038818,7.59333324432373,
40.4,-69.4,1981-01-09,19.5,53.83,14.65819467,Winter,northern,107.223,27.23314729,28.0,737.6447,0.9373986721038818,7.59333324432373,
40.4,-69.4,1981-01-09,19.5,53.83,14.65819467,Winter,northern,107.223,27.23314729,0.0,737.6447,0.9373986721038818,7.59333324432373,
40.4,-69.4,1981-01-09,19.5,53.83,14.65819467,Winter,northern,107.223,27.23314729,2.26,737.6447,0.9373986721038818,7.59333324432373,
41.0,-70.4,1981-01-09,19.5,53.94,14.71834519,Winter,northern,36.8068,33.19671384,4.89,1932.6707,2.2166996002197266,6.277500152587891,
40.4,-69.4,1981-01-09,19.5,53.83,14.65819467,Winter,northern,107.223,27.23314729,21.32,737.6447,0.9373986721038818,7.59333324432373,
41.0,-70.4,1981-01-09,19.5,53.94,14.71834519,Winter,northern,36.8068,33.19671384,8.73,1932.6707,2.2166996002197266,6.277500152587891,
41.0,-70.4,1981-01-09,19.5,53.94,14.71834519,Winter,northern,36.8068,33.19671384,29.0,1932.6707,2.2166996002197266,6.277500152587891,
41.0,-70.4,1981-01-09,19.5,53.94,14.71834519,Winter,northern,36.8068,33.19671384,2.34,1932.6707,2.2166996002197266,6.277500152587891,
41.0,-70.4,1981-01-09,19.5,53.94,14.71834519,Winter,northern,36.8068,33.19671384,0.0,1932.6707,2.2166996002197266,6.277500152587891,
41.0,-70.4,1981-01-09,19.5,53.94,14.71834519,Winter,northern,36.8068,33.19671384,22.08,1932.6707,2.2166996002197266,6.277500152587891,
5.667,87.0,1980-01-31,13.86,14.51,11.72989143,Winter,northern,583.01,97.38099921,0.0,194.125,0.1297966092824936,28.919166564941406,
5.583,88.0,1980-01-31,13.86,14.51,11.73347443,Winter,northern,639.103,106.6080201,7.0,234.085,0.1345832794904709,28.952999114990234,
5.583,88.0,1980-01-31,13.86,14.51,11.73347443,Winter,northern,639.103,106.6080201,0.0,234.085,0.1345832794904709,28.952999114990234,
5.583,88.0,1980-01-31,13.86,14.51,11.73347443,Winter,northern,639.103,106.6080201,15.0,234.085,0.1345832794904709,28.952999114990234,
5.583,88.0,1980-01-31,13.86,14.51,11.73347443,Winter,northern,639.103,106.6080201,30.0,234.085,0.1345832794904709,28.952999114990234,
5.583,88.0,1980-01-31,13.86,14.51,11.73347443,Winter,northern,639.103,106.6080201,70.0,234.085,0.1345832794904709,28.952999114990234,
5.667,87.0,1980-01-31,13.86,14.51,11.72989143,Winter,northern,583.01,97.38099921,70.0,194.125,0.1297966092824936,28.919166564941406,
5.667,87.0,1980-01-31,13.86,14.51,11.72989143,Winter,northern,583.01,97.38099921,7.0,194.125,0.1297966092824936,28.919166564941406,
5.667,87.0,1980-01-31,13.86,14.51,11.72989143,Winter,northern,583.01,97.38099921,30.0,194.125,0.1297966092824936,28.919166564941406,
5.667,87.0,1980-01-31,13.86,14.51,11.72989143,Winter,northern,583.01,97.38099921,15.0,194.125,0.1297966092824936,28.919166564941406,
6.167,93.0,1980-01-30,13.86,14.51,11.70421612,Winter,northern,113.281,122.2372024,15.0,255.2,0.190205693244934,28.89499855041504,
6.167,93.0,1980-01-30,13.86,14.51,11.70421612,Winter,northern,113.281,122.2372024,70.0,255.2,0.190205693244934,28.89499855041504,
6.167,93.0,1980-01-30,13.86,14.51,11.70421612,Winter,northern,113.281,122.2372024,0.0,255.2,0.190205693244934,28.89499855041504,
6.167,93.0,1980-01-30,13.86,14.51,11.70421612,Winter,northern,113.281,122.2372024,30.0,255.2,0.190205693244934,28.89499855041504,
6.167,93.0,1980-01-30,13.86,14.51,11.70421612,Winter,northern,113.281,122.2372024,7.0,255.2,0.190205693244934,28.89499855041504,
7.208,94.0,1980-01-29,13.86,14.51,11.6539075,Winter,northern,9.6888,97.38099921,70.0,453.15,0.2161266654729843,28.693748474121094,
7.208,94.0,1980-01-29,13.86,14.51,11.6539075,Winter,northern,9.6888,97.38099921,30.0,453.15,0.2161266654729843,28.693748474121094,
7.208,94.0,1980-01-29,13.86,14.51,11.6539075,Winter,northern,9.6888,97.38099921,15.0,453.15,0.2161266654729843,28.693748474121094,
7.208,94.0,1980-01-29,13.86,14.51,11.6539075,Winter,northern,9.6888,97.38099921,7.0,453.15,0.2161266654729843,28.693748474121094,
7.208,94.0,1980-01-29,13.86,14.51,11.6539075,Winter,northern,9.6888,97.38099921,0.0,453.15,0.2161266654729843,28.693748474121094,
9.207,92.908,1980-01-28,13.86,14.51,11.55853826,Winter,northern,8.90528,102.856533,10.0,179.5,0.2180998027324676,28.42142868041992,
8.7,93.467,1980-01-28,13.86,14.51,11.58157907,Winter,northern,22.7254,106.6080201,7.0,250.15,0.2093522250652313,28.46166610717773,
9.207,92.908,1980-01-28,13.86,14.51,11.55853826,Winter,northern,8.90528,102.856533,5.0,179.5,0.2180998027324676,28.42142868041992,
9.207,92.908,1980-01-28,13.86,14.51,11.55853826,Winter,northern,8.90528,102.856533,50.0,179.5,0.2180998027324676,28.42142868041992,
9.207,92.908,1980-01-28,13.86,14.51,11.55853826,Winter,northern,8.90528,102.856533,0.0,179.5,0.2180998027324676,28.42142868041992,
8.7,93.467,1980-01-28,13.86,14.51,11.58157907,Winter,northern,22.7254,106.6080201,15.0,250.15,0.2093522250652313,28.46166610717773,
8.7,93.467,1980-01-28,13.86,14.51,11.58157907,Winter,northern,22.7254,106.6080201,30.0,250.15,0.2093522250652313,28.46166610717773,
8.7,93.467,1980-01-28,13.86,14.51,11.58157907,Winter,northern,22.7254,106.6080201,70.0,250.15,0.2093522250652313,28.46166610717773,
8.7,93.467,1980-01-28,13.86,14.51,11.58157907,Winter,northern,22.7254,106.6080201,0.0,250.15,0.2093522250652313,28.46166610717773,
9.207,92.908,1980-01-28,13.86,14.51,11.55853826,Winter,northern,8.90528,102.856533,20.0,179.5,0.2180998027324676,28.42142868041992,
41.4,-69.3,1980-01-23,24.89,48.27,14.40629604,Winter,northern,56.5952,52.54554403,2.34,920.4054,0.9733543395996094,6.976249694824219,
41.4,-69.3,1980-01-23,24.89,48.27,14.40629604,Winter,northern,56.5952,52.54554403,8.73,920.4054,0.9733543395996094,6.976249694824219,
41.4,-69.3,1980-01-23,24.89,48.27,14.40629604,Winter,northern,56.5952,52.54554403,0.0,920.4054,0.9733543395996094,6.976249694824219,
41.4,-69.3,1980-01-23,24.89,48.27,14.40629604,Winter,northern,56.5952,52.54554403,4.89,920.4054,0.9733543395996094,6.976249694824219,
41.4,-69.3,1980-01-23,24.89,48.27,14.40629604,Winter,northern,56.5952,52.54554403,14.5,920.4054,0.9733543395996094,6.976249694824219,
41.4,-69.3,1980-01-23,24.89,48.27,14.40629604,Winter,northern,56.5952,52.54554403,22.08,920.4054,0.9733543395996094,6.976249694824219,
