latitude,longitude,date,sea_surface_temp_c,surface_par,day_length_hours,season,hemisphere,distance_from_coast_km,euphotic_zone_depth_m,sampling_depth_m,primary_prod_integrated_mg_c_m2_day
32.25166667,-123.4933333,2004-07-05,14.78,46.0,12.48901103,spring,northern,345.524,67.3467164,20.0,141.97
32.25166667,-123.4933333,2004-07-05,14.78,46.0,12.48901103,spring,northern,345.524,67.3467164,2.0,141.97
-46.25517,172.6355,2004-07-05,10.76,2.29,11.10945547,spring,southern,150.852,46.63344954,5.0,191.325
-46.42883,172.5145,2004-07-05,10.89,2.93,11.10419475,spring,southern,148.192,42.56824206,0.0,495.715
-46.25517,172.6355,2004-07-05,10.76,2.29,11.10945547,spring,southern,150.852,97.38099921,27.0,33.905
-46.42883,172.5145,2004-07-05,10.89,2.93,11.10419475,spring,southern,148.192,58.46093898,5.0,204.69
-46.42883,172.5145,2004-07-05,10.89,2.93,11.10419475,spring,southern,148.192,62.74673121,5.0,30.52
-46.42883,172.5145,2004-07-05,10.89,2.93,11.10419475,spring,southern,148.192,62.74673121,0.0,30.52
-46.25517,172.6355,2004-07-05,10.76,2.29,11.10945547,spring,southern,150.852,97.38099921,90.0,33.905
-46.42883,172.5145,2004-07-05,10.89,2.93,11.10419475,spring,southern,148.192,42.56824206,12.0,495.715
-46.42883,172.5145,2004-07-05,10.89,2.93,11.10419475,spring,southern,148.192,62.74673121,12.0,30.52
-46.42883,172.5145,2004-07-05,10.89,2.93,11.10419475,spring,southern,148.192,58.46093898,90.0,204.69
-46.42883,172.5145,2004-07-05,10.89,2.93,11.10419475,spring,southern,148.192,58.46093898,50.0,204.69
-46.42883,172.5145,2004-07-05,10.89,2.93,11.10419475,spring,southern,148.192,58.46093898,27.0,204.69
-46.25517,172.6355,2004-07-05,10.76,2.29,11.10945547,spring,southern,150.852,97.38099921,50.0,33.905
-46.07017,172.39067,2004-07-04,10.53,31.01,11.16830978,spring,southern,127.917,61.78357564,12.0,151.5
-46.25017,172.42617,2004-07-04,10.7,30.9,11.16323366,spring,southern,136.101,44.29144124,50.0,437.96
-46.25017,172.42617,2004-07-04,10.7,30.9,11.16323366,spring,southern,136.101,44.29144124,90.0,437.96
-46.07017,172.39067,2004-07-04,10.53,31.01,11.16830978,spring,southern,127.917,41.98954869,0.0,476.45
-46.07017,172.39067,2004-07-04,10.53,31.01,11.16830978,spring,southern,127.917,41.98954869,90.0,476.45
-46.07017,172.39067,2004-07-04,10.53,31.01,11.16830978,spring,southern,127.917,41.98954869,50.0,476.45
-46.07017,172.39067,2004-07-04,10.53,31.01,11.16830978,spring,southern,127.917,41.98954869,27.0,476.45
-46.07017,172.39067,2004-07-04,10.53,31.01,11.16830978,spring,southern,127.917,41.98954869,5.0,476.45
-46.25017,172.42617,2004-07-04,10.7,30.9,11.16323366,spring,southern,136.101,80.82395137,50.0,18.14
-46.07017,172.39067,2004-07-04,10.53,31.01,11.16830978,spring,southern,127.917,102.856533,0.0,13.83
-46.07017,172.39067,2004-07-04,10.53,31.01,11.16830978,spring,southern,127.917,102.856533,5.0,13.83
-46.07017,172.39067,2004-07-04,10.53,31.01,11.16830978,spring,southern,127.917,61.78357564,27.0,151.5
-46.25017,172.42617,2004-07-04,10.7,30.9,11.16323366,spring,southern,136.101,44.29144124,12.0,437.96
-46.07017,172.39067,2004-07-04,10.53,31.01,11.16830978,spring,southern,127.917,61.78357564,5.0,151.5
-46.07017,172.39067,2004-07-04,10.53,31.01,11.16830978,spring,southern,127.917,61.78357564,0.0,151.5
-46.25017,172.42617,2004-07-04,10.7,30.9,11.16323366,spring,southern,136.101,78.16865985,90.0,147.84
-46.25017,172.42617,2004-07-04,10.7,30.9,11.16323366,spring,southern,136.101,78.16865985,50.0,147.84
-46.25017,172.42617,2004-07-04,10.7,30.9,11.16323366,spring,southern,136.101,78.16865985,27.0,147.84
-46.25017,172.42617,2004-07-04,10.7,30.9,11.16323366,spring,southern,136.101,78.16865985,12.0,147.84
-46.25017,172.42617,2004-07-04,10.7,30.9,11.16323366,spring,southern,136.101,78.16865985,5.0,147.84
-46.25017,172.42617,2004-07-04,10.7,30.9,11.16323366,spring,southern,136.101,78.16865985,0.0,147.84
-46.07017,172.39067,2004-07-04,10.53,31.01,11.16830978,spring,southern,127.917,41.98954869,12.0,476.45
-46.07017,172.39067,2004-07-04,10.53,31.01,11.16830978,spring,southern,127.917,102.856533,90.0,13.83
-46.07017,172.39067,2004-07-04,10.53,31.01,11.16830978,spring,southern,127.917,102.856533,50.0,13.83
-46.07017,172.39067,2004-07-04,10.53,31.01,11.16830978,spring,southern,127.917,102.856533,27.0,13.83
-46.25017,172.42617,2004-07-04,10.7,30.9,11.16323366,spring,southern,136.101,44.29144124,27.0,437.96
-46.07017,172.39067,2004-07-04,10.53,31.01,11.16830978,spring,southern,127.917,102.856533,12.0,13.83
33.82,-121.845,2004-07-04,13.72,51.45,12.48683454,spring,northern,132.214,45.27095461,77.0,681.945
33.82,-121.845,2004-07-04,13.72,51.45,12.48683454,spring,northern,132.214,45.27095461,29.0,681.945
-46.07017,172.39067,2004-07-04,10.53,31.01,11.16830978,spring,southern,127.917,48.18427134,0.0,311.12
-46.25017,172.42617,2004-07-04,10.7,30.9,11.16323366,spring,southern,136.101,49.97462507,5.0,271.535
-46.25017,172.42617,2004-07-04,10.7,30.9,11.16323366,spring,southern,136.101,49.97462507,0.0,271.535
-46.25017,172.42617,2004-07-04,10.7,30.9,11.16323366,spring,southern,136.101,49.97462507,50.0,271.535
-46.25017,172.42617,2004-07-04,10.7,30.9,11.16323366,spring,southern,136.101,49.97462507,90.0,271.535
-46.07017,172.39067,2004-07-04,10.53,31.01,11.16830978,spring,southern,127.917,48.18427134,90.0,311.12
-46.25017,172.42617,2004-07-04,10.7,30.9,11.16323366,spring,southern,136.101,80.82395137,90.0,18.14
-46.07017,172.39067,2004-07-04,10.53,31.01,11.16830978,spring,southern,127.917,48.18427134,12.0,311.12
-46.07017,172.39067,2004-07-04,10.53,31.01,11.16830978,spring,southern,127.917,48.18427134,27.0,311.12
-46.07017,172.39067,2004-07-04,10.53,31.01,11.16830978,spring,southern,127.917,48.18427134,50.0,311.12
-46.25017,172.42617,2004-07-04,10.7,30.9,11.16323366,spring,southern,136.101,49.97462507,12.0,271.535
-46.25017,172.42617,2004-07-04,10.7,30.9,11.16323366,spring,southern,136.101,49.97462507,27.0,271.535
-46.07017,172.39067,2004-07-04,10.53,31.01,11.16830978,spring,southern,127.917,48.18427134,5.0,311.12
-46.07017,172.39067,2004-07-04,10.53,31.01,11.16830978,spring,southern,127.917,61.78357564,90.0,151.5
-46.07017,172.39067,2004-07-04,10.53,31.01,11.16830978,spring,southern,127.917,61.78357564,50.0,151.5
33.82,-121.845,2004-07-04,13.72,51.45,12.48683454,spring,northern,132.214,45.27095461,42.0,681.945
33.82,-121.845,2004-07-04,13.72,51.45,12.48683454,spring,northern,132.214,45.27095461,56.0,681.945
-46.25017,172.42617,2004-07-04,10.7,30.9,11.16323366,spring,southern,136.101,44.29144124,5.0,437.96
33.82,-121.845,2004-07-04,13.72,51.45,12.48683454,spring,northern,132.214,45.27095461,2.0,681.945
33.82,-121.845,2004-07-04,13.72,51.45,12.48683454,spring,northern,132.214,45.27095461,13.0,681.945
-46.25017,172.42617,2004-07-04,10.7,30.9,11.16323366,spring,southern,136.101,44.29144124,0.0,437.96
-46.25017,172.42617,2004-07-04,10.7,30.9,11.16323366,spring,southern,136.101,80.82395137,0.0,18.14
-46.25017,172.42617,2004-07-04,10.7,30.9,11.16323366,spring,southern,136.101,80.82395137,5.0,18.14
-46.25017,172.42617,2004-07-04,10.7,30.9,11.16323366,spring,southern,136.101,80.82395137,12.0,18.14
-46.25017,172.42617,2004-07-04,10.7,30.9,11.16323366,spring,southern,136.101,80.82395137,27.0,18.14
-46.32283,172.10767,2004-07-03,10.68,20.22,11.21506544,spring,southern,116.531,73.77823345,12.0,30.8
-46.32283,172.10767,2004-07-03,10.68,20.22,11.21506544,spring,southern,116.531,66.06460395,5.0,193.915
-46.32283,172.10767,2004-07-03,10.68,20.22,11.21506544,spring,southern,116.531,66.06460395,0.0,193.915
-46.32283,172.10767,2004-07-03,10.68,20.22,11.21506544,spring,southern,116.531,73.77823345,90.0,30.8
-46.32283,172.10767,2004-07-03,10.68,20.22,11.21506544,spring,southern,116.531,73.77823345,54.0,30.8
-46.32283,172.10767,2004-07-03,10.68,20.22,11.21506544,spring,southern,116.531,73.77823345,26.0,30.8
34.225,-119.4133333,2004-07-03,15.04,51.12,12.45988872,spring,northern,11.0476,34.72213698,17.0,882.65
-46.32283,172.10767,2004-07-03,10.68,20.22,11.21506544,spring,southern,116.531,73.77823345,5.0,30.8
-46.32283,172.10767,2004-07-03,10.68,20.22,11.21506544,spring,southern,116.531,44.05993399,26.0,333.495
34.225,-119.4133333,2004-07-03,15.04,51.12,12.45988872,spring,northern,11.0476,34.72213698,1.0,882.65
34.225,-119.4133333,2004-07-03,15.04,51.12,12.45988872,spring,northern,11.0476,34.72213698,8.0,882.65
-46.32283,172.10767,2004-07-03,10.68,20.22,11.21506544,spring,southern,116.531,66.06460395,26.0,193.915
-46.32283,172.10767,2004-07-03,10.68,20.22,11.21506544,spring,southern,116.531,44.05993399,12.0,333.495
-46.32283,172.10767,2004-07-03,10.68,20.22,11.21506544,spring,southern,116.531,66.06460395,12.0,193.915
-46.32283,172.10767,2004-07-03,10.68,20.22,11.21506544,spring,southern,116.531,44.05993399,5.0,333.495
-46.32283,172.10767,2004-07-03,10.68,20.22,11.21506544,spring,southern,116.531,66.06460395,54.0,193.915
-46.32283,172.10767,2004-07-03,10.68,20.22,11.21506544,spring,southern,116.531,38.948441,54.0,558.165
-46.32283,172.10767,2004-07-03,10.68,20.22,11.21506544,spring,southern,116.531,44.05993399,90.0,333.495
-46.32283,172.10767,2004-07-03,10.68,20.22,11.21506544,spring,southern,116.531,44.05993399,0.0,333.495
-46.32283,172.10767,2004-07-03,10.68,20.22,11.21506544,spring,southern,116.531,38.948441,0.0,558.165
-46.32283,172.10767,2004-07-03,10.68,20.22,11.21506544,spring,southern,116.531,38.948441,5.0,558.165
-46.32283,172.10767,2004-07-03,10.68,20.22,11.21506544,spring,southern,116.531,38.948441,90.0,558.165
-46.32283,172.10767,2004-07-03,10.68,20.22,11.21506544,spring,southern,116.531,66.06460395,90.0,193.915
-46.32283,172.10767,2004-07-03,10.68,20.22,11.21506544,spring,southern,116.531,38.948441,26.0,558.165
-46.32283,172.10767,2004-07-03,10.68,20.22,11.21506544,spring,southern,116.531,44.05993399,54.0,333.495
-46.32283,172.10767,2004-07-03,10.68,20.22,11.21506544,spring,southern,116.531,73.77823345,0.0,30.8
34.225,-119.4133333,2004-07-03,15.04,51.12,12.45988872,spring,northern,11.0476,34.72213698,32.0,882.65
34.225,-119.4133333,2004-07-03,15.04,51.12,12.45988872,spring,northern,11.0476,34.72213698,25.0,882.65
-46.32283,172.10767,2004-07-03,10.68,20.22,11.21506544,spring,southern,116.531,38.948441,12.0,558.165
-46.63933,172.15967,2004-07-02,10.94,7.46,11.26125464,spring,southern,135.609,87.52746142,28.0,138.105
-46.63933,172.15967,2004-07-02,10.94,7.46,11.26125464,spring,southern,135.609,63.77549486,48.0,200.885
-46.63933,172.15967,2004-07-02,10.94,7.46,11.26125464,spring,southern,135.609,63.77549486,90.0,200.885
-46.5265,171.92433,2004-07-02,10.69,11.44,11.26405283,spring,southern,118.053,63.77549486,48.0,90.57
-46.5265,171.92433,2004-07-02,10.69,11.44,11.26405283,spring,southern,118.053,63.77549486,28.0,90.57
-46.63933,172.15967,2004-07-02,10.94,7.46,11.26125464,spring,southern,135.609,41.09327144,12.0,731.295
-46.5265,171.92433,2004-07-02,10.69,11.44,11.26405283,spring,southern,118.053,63.77549486,3.0,90.57
-46.63933,172.15967,2004-07-02,10.94,7.46,11.26125464,spring,southern,135.609,41.09327144,28.0,731.295
-46.63933,172.15967,2004-07-02,10.94,7.46,11.26125464,spring,southern,135.609,63.77549486,3.0,200.885
-46.63933,172.15967,2004-07-02,10.94,7.46,11.26125464,spring,southern,135.609,41.09327144,3.0,731.295
-46.63933,172.15967,2004-07-02,10.94,7.46,11.26125464,spring,southern,135.609,41.09327144,0.0,731.295
-46.63933,172.15967,2004-07-02,10.94,7.46,11.26125464,spring,southern,135.609,63.77549486,12.0,200.885
-46.5265,171.92433,2004-07-02,10.69,11.44,11.26405283,spring,southern,118.053,43.18157578,0.0,330.8
-46.63933,172.15967,2004-07-02,10.94,7.46,11.26125464,spring,southern,135.609,63.77549486,0.0,200.885
-46.5265,171.92433,2004-07-02,10.69,11.44,11.26405283,spring,southern,118.053,63.77549486,90.0,90.57
-46.5265,171.92433,2004-07-02,10.69,11.44,11.26405283,spring,southern,118.053,38.28647625,48.0,495.93
-46.63933,172.15967,2004-07-02,10.94,7.46,11.26125464,spring,southern,135.609,63.77549486,28.0,200.885
-46.5265,171.92433,2004-07-02,10.69,11.44,11.26405283,spring,southern,118.053,43.18157578,12.0,330.8
-46.5265,171.92433,2004-07-02,10.69,11.44,11.26405283,spring,southern,118.053,43.18157578,28.0,330.8
-46.5265,171.92433,2004-07-02,10.69,11.44,11.26405283,spring,southern,118.053,43.18157578,48.0,330.8
-46.5265,171.92433,2004-07-02,10.69,11.44,11.26405283,spring,southern,118.053,43.18157578,90.0,330.8
-46.63933,172.15967,2004-07-02,10.94,7.46,11.26125464,spring,southern,135.609,46.9271551,0.0,393.045
-46.63933,172.15967,2004-07-02,10.94,7.46,11.26125464,spring,southern,135.609,46.9271551,3.0,393.045
-46.63933,172.15967,2004-07-02,10.94,7.46,11.26125464,spring,southern,135.609,46.9271551,12.0,393.045
-46.63933,172.15967,2004-07-02,10.94,7.46,11.26125464,spring,southern,135.609,46.9271551,28.0,393.045
-46.5265,171.92433,2004-07-02,10.69,11.44,11.26405283,spring,southern,118.053,38.28647625,90.0,495.93
-46.5265,171.92433,2004-07-02,10.69,11.44,11.26405283,spring,southern,118.053,43.18157578,3.0,330.8
-46.5265,171.92433,2004-07-02,10.69,11.44,11.26405283,spring,southern,118.053,38.28647625,28.0,495.93
-46.5265,171.92433,2004-07-02,10.69,11.44,11.26405283,spring,southern,118.053,73.77823345,28.0,75.46
-46.63933,172.15967,2004-07-02,10.94,7.46,11.26125464,spring,southern,135.609,41.09327144,48.0,731.295
-46.63933,172.15967,2004-07-02,10.94,7.46,11.26125464,spring,southern,135.609,46.9271551,90.0,393.045
-46.5265,171.92433,2004-07-02,10.69,11.44,11.26405283,spring,southern,118.053,38.28647625,12.0,495.93
-46.5265,171.92433,2004-07-02,10.69,11.44,11.26405283,spring,southern,118.053,63.77549486,0.0,90.57
-46.63933,172.15967,2004-07-02,10.94,7.46,11.26125464,spring,southern,135.609,87.52746142,90.0,138.105
-46.63933,172.15967,2004-07-02,10.94,7.46,11.26125464,spring,southern,135.609,87.52746142,48.0,138.105
-46.63933,172.15967,2004-07-02,10.94,7.46,11.26125464,spring,southern,135.609,46.9271551,48.0,393.045
-46.63933,172.15967,2004-07-02,10.94,7.46,11.26125464,spring,southern,135.609,87.52746142,12.0,138.105
-46.63933,172.15967,2004-07-02,10.94,7.46,11.26125464,spring,southern,135.609,87.52746142,3.0,138.105
-46.63933,172.15967,2004-07-02,10.94,7.46,11.26125464,spring,southern,135.609,87.52746142,0.0,138.105
-46.5265,171.92433,2004-07-02,10.69,11.44,11.26405283,spring,southern,118.053,73.77823345,90.0,75.46
-46.5265,171.92433,2004-07-02,10.69,11.44,11.26405283,spring,southern,118.053,73.77823345,48.0,75.46
33.25333333,-121.4566667,2004-07-02,14.08,46.8,12.40848152,spring,northern,126.656,44.29144124,2.0,319.7
-46.5265,171.92433,2004-07-02,10.69,11.44,11.26405283,spring,southern,118.053,73.77823345,12.0,75.46
33.25333333,-121.4566667,2004-07-02,14.08,46.8,12.40848152,spring,northern,126.656,44.29144124,23.0,319.7
-46.5265,171.92433,2004-07-02,10.69,11.44,11.26405283,spring,southern,118.053,73.77823345,3.0,75.46
-46.5265,171.92433,2004-07-02,10.69,11.44,11.26405283,spring,southern,118.053,38.28647625,3.0,495.93
33.25333333,-121.4566667,2004-07-02,14.08,46.8,12.40848152,spring,northern,126.656,44.29144124,60.0,319.7
33.25333333,-121.4566667,2004-07-02,14.08,46.8,12.40848152,spring,northern,126.656,44.29144124,45.0,319.7
33.25333333,-121.4566667,2004-07-02,14.08,46.8,12.40848152,spring,northern,126.656,44.29144124,32.0,319.7
-46.5265,171.92433,2004-07-02,10.69,11.44,11.26405283,spring,southern,118.053,38.28647625,0.0,495.93
-46.5265,171.92433,2004-07-02,10.69,11.44,11.26405283,spring,southern,118.053,63.77549486,12.0,90.57
33.25333333,-121.4566667,2004-07-02,14.08,46.8,12.40848152,spring,northern,126.656,44.29144124,11.0,319.7
-46.63933,172.15967,2004-07-02,10.94,7.46,11.26125464,spring,southern,135.609,41.09327144,90.0,731.295
-46.5265,171.92433,2004-07-02,10.69,11.44,11.26405283,spring,southern,118.053,73.77823345,0.0,75.46
-46.90083,171.74367,2004-07-01,10.4,26.83,11.30995854,spring,southern,137.338,78.16865985,0.0,97.235
-46.76367,171.85767,2004-07-01,10.59,26.87,11.31312544,spring,southern,132.255,42.76866066,29.0,321.785
-46.76367,171.85767,2004-07-01,10.59,26.87,11.31312544,spring,southern,132.255,67.3467164,90.0,102.005
-46.76367,171.85767,2004-07-01,10.59,26.87,11.31312544,spring,southern,132.255,67.3467164,55.0,102.005
-46.76367,171.85767,2004-07-01,10.59,26.87,11.31312544,spring,southern,132.255,67.3467164,29.0,102.005
-46.76367,171.85767,2004-07-01,10.59,26.87,11.31312544,spring,southern,132.255,67.3467164,11.0,102.005
-46.76367,171.85767,2004-07-01,10.59,26.87,11.31312544,spring,southern,132.255,67.3467164,5.0,102.005
-46.76367,171.85767,2004-07-01,10.59,26.87,11.31312544,spring,southern,132.255,67.3467164,0.0,102.005
-46.76367,171.85767,2004-07-01,10.59,26.87,11.31312544,spring,southern,132.255,42.76866066,5.0,321.785
-46.76367,171.85767,2004-07-01,10.59,26.87,11.31312544,spring,southern,132.255,83.89923211,5.0,68.385
-46.76367,171.85767,2004-07-01,10.59,26.87,11.31312544,spring,southern,132.255,42.76866066,11.0,321.785
-46.90083,171.74367,2004-07-01,10.4,26.83,11.30995854,spring,southern,137.338,87.52746142,5.0,47.185
-46.76367,171.85767,2004-07-01,10.59,26.87,11.31312544,spring,southern,132.255,42.76866066,55.0,321.785
-46.90083,171.74367,2004-07-01,10.4,26.83,11.30995854,spring,southern,137.338,87.52746142,90.0,47.185
-46.90083,171.74367,2004-07-01,10.4,26.83,11.30995854,spring,southern,137.338,87.52746142,55.0,47.185
-46.90083,171.74367,2004-07-01,10.4,26.83,11.30995854,spring,southern,137.338,87.52746142,29.0,47.185
-46.90083,171.74367,2004-07-01,10.4,26.83,11.30995854,spring,southern,137.338,87.52746142,11.0,47.185
-46.90083,171.74367,2004-07-01,10.4,26.83,11.30995854,spring,southern,137.338,87.52746142,0.0,47.185
-46.76367,171.85767,2004-07-01,10.59,26.87,11.31312544,spring,southern,132.255,83.89923211,90.0,68.385
-46.76367,171.85767,2004-07-01,10.59,26.87,11.31312544,spring,southern,132.255,83.89923211,29.0,68.385
-46.76367,171.85767,2004-07-01,10.59,26.87,11.31312544,spring,southern,132.255,83.89923211,11.0,68.385
-46.76367,171.85767,2004-07-01,10.59,26.87,11.31312544,spring,southern,132.255,38.948441,11.0,490.615
-46.90083,171.74367,2004-07-01,10.4,26.83,11.30995854,spring,southern,137.338,78.16865985,11.0,97.235
-46.90083,171.74367,2004-07-01,10.4,26.83,11.30995854,spring,southern,137.338,78.16865985,5.0,97.235
-46.90083,171.74367,2004-07-01,10.4,26.83,11.30995854,spring,southern,137.338,41.62134913,0.0,406.795
-46.90083,171.74367,2004-07-01,10.4,26.83,11.30995854,spring,southern,137.338,78.16865985,29.0,97.235
-46.90083,171.74367,2004-07-01,10.4,26.83,11.30995854,spring,southern,137.338,41.62134913,90.0,406.795
-46.90083,171.74367,2004-07-01,10.4,26.83,11.30995854,spring,southern,137.338,78.16865985,55.0,97.235
-46.76367,171.85767,2004-07-01,10.59,26.87,11.31312544,spring,southern,132.255,42.76866066,90.0,321.785
-46.76367,171.85767,2004-07-01,10.59,26.87,11.31312544,spring,southern,132.255,38.948441,29.0,490.615
-46.76367,171.85767,2004-07-01,10.59,26.87,11.31312544,spring,southern,132.255,38.948441,55.0,490.615
-46.76367,171.85767,2004-07-01,10.59,26.87,11.31312544,spring,southern,132.255,38.948441,90.0,490.615
-46.90083,171.74367,2004-07-01,10.4,26.83,11.30995854,spring,southern,137.338,47.53846255,0.0,262.325
-46.90083,171.74367,2004-07-01,10.4,26.83,11.30995854,spring,southern,137.338,47.53846255,5.0,262.325
-46.90083,171.74367,2004-07-01,10.4,26.83,11.30995854,spring,southern,137.338,47.53846255,90.0,262.325
-46.90083,171.74367,2004-07-01,10.4,26.83,11.30995854,spring,southern,137.338,47.53846255,29.0,262.325
-46.90083,171.74367,2004-07-01,10.4,26.83,11.30995854,spring,southern,137.338,47.53846255,55.0,262.325
-46.90083,171.74367,2004-07-01,10.4,26.83,11.30995854,spring,southern,137.338,47.53846255,11.0,262.325
-46.90083,171.74367,2004-07-01,10.4,26.83,11.30995854,spring,southern,137.338,41.62134913,5.0,406.795
-46.76367,171.85767,2004-07-01,10.59,26.87,11.31312544,spring,southern,132.255,38.948441,5.0,490.615
-46.90083,171.74367,2004-07-01,10.4,26.83,11.30995854,spring,southern,137.338,41.62134913,11.0,406.795
-46.76367,171.85767,2004-07-01,10.59,26.87,11.31312544,spring,southern,132.255,42.76866066,0.0,321.785
-46.76367,171.85767,2004-07-01,10.59,26.87,11.31312544,spring,southern,132.255,83.89923211,0.0,68.385
-46.76367,171.85767,2004-07-01,10.59,26.87,11.31312544,spring,southern,132.255,83.89923211,55.0,68.385
-46.90083,171.74367,2004-07-01,10.4,26.83,11.30995854,spring,southern,137.338,78.16865985,90.0,97.235
-46.90083,171.74367,2004-07-01,10.4,26.83,11.30995854,spring,southern,137.338,41.62134913,55.0,406.795
-46.76367,171.85767,2004-07-01,10.59,26.87,11.31312544,spring,southern,132.255,38.948441,0.0,490.615
-46.90083,171.74367,2004-07-01,10.4,26.83,11.30995854,spring,southern,137.338,41.62134913,29.0,406.795
-46.87817,171.90833,2004-05-30,10.64,32.22,11.36577971,winter,southern,141.037,68.73895613,22.0,281.96
-46.87817,171.90833,2004-05-30,10.64,32.22,11.36577971,winter,southern,141.037,41.98954869,0.0,841.76
-46.822,172.016,2004-05-30,10.79,31.42,11.3669682,winter,southern,143.725,50.77332823,28.0,360.14
-46.822,172.016,2004-05-30,10.79,31.42,11.3669682,winter,southern,143.725,50.77332823,22.0,360.14
-46.822,172.016,2004-05-30,10.79,31.42,11.3669682,winter,southern,143.725,50.77332823,10.0,360.14
-46.822,172.016,2004-05-30,10.79,31.42,11.3669682,winter,southern,143.725,50.77332823,0.0,360.14
-46.87817,171.90833,2004-05-30,10.64,32.22,11.36577971,winter,southern,141.037,41.98954869,90.0,841.76
-46.87817,171.90833,2004-05-30,10.64,32.22,11.36577971,winter,southern,141.037,41.98954869,68.0,841.76
-46.87817,171.90833,2004-05-30,10.64,32.22,11.36577971,winter,southern,141.037,41.98954869,38.0,841.76
-46.87817,171.90833,2004-05-30,10.64,32.22,11.36577971,winter,southern,141.037,41.98954869,22.0,841.76
-46.87817,171.90833,2004-05-30,10.64,32.22,11.36577971,winter,southern,141.037,41.98954869,10.0,841.76
-46.822,172.016,2004-05-30,10.79,31.42,11.3669682,winter,southern,143.725,73.77823345,10.0,136.96
-46.822,172.016,2004-05-30,10.79,31.42,11.3669682,winter,southern,143.725,73.77823345,90.0,136.96
-46.822,172.016,2004-05-30,10.79,31.42,11.3669682,winter,southern,143.725,73.77823345,68.0,136.96
-46.822,172.016,2004-05-30,10.79,31.42,11.3669682,winter,southern,143.725,73.77823345,28.0,136.96
-46.822,172.016,2004-05-30,10.79,31.42,11.3669682,winter,southern,143.725,73.77823345,22.0,136.96
-46.822,172.016,2004-05-30,10.79,31.42,11.3669682,winter,southern,143.725,73.77823345,0.0,136.96
-46.87817,171.90833,2004-05-30,10.64,32.22,11.36577971,winter,southern,141.037,68.73895613,68.0,281.96
-46.87817,171.90833,2004-05-30,10.64,32.22,11.36577971,winter,southern,141.037,68.73895613,38.0,281.96
-46.822,172.016,2004-05-30,10.79,31.42,11.3669682,winter,southern,143.725,91.91149122,10.0,62.57
-46.87817,171.90833,2004-05-30,10.64,32.22,11.36577971,winter,southern,141.037,38.41514531,22.0,1261.85
-46.87817,171.90833,2004-05-30,10.64,32.22,11.36577971,winter,southern,141.037,68.73895613,0.0,281.96
-46.87817,171.90833,2004-05-30,10.64,32.22,11.36577971,winter,southern,141.037,68.73895613,10.0,281.96
-46.87817,171.90833,2004-05-30,10.64,32.22,11.36577971,winter,southern,141.037,68.73895613,90.0,281.96
-46.822,172.016,2004-05-30,10.79,31.42,11.3669682,winter,southern,143.725,91.91149122,90.0,62.57
-46.87817,171.90833,2004-05-30,10.64,32.22,11.36577971,winter,southern,141.037,87.52746142,38.0,138.26
-46.87817,171.90833,2004-05-30,10.64,32.22,11.36577971,winter,southern,141.037,38.41514531,38.0,1261.85
-46.822,172.016,2004-05-30,10.79,31.42,11.3669682,winter,southern,143.725,50.77332823,90.0,360.14
-46.87817,171.90833,2004-05-30,10.64,32.22,11.36577971,winter,southern,141.037,87.52746142,10.0,138.26
-46.822,172.016,2004-05-30,10.79,31.42,11.3669682,winter,southern,143.725,91.91149122,68.0,62.57
-46.822,172.016,2004-05-30,10.79,31.42,11.3669682,winter,southern,143.725,91.91149122,28.0,62.57
-46.822,172.016,2004-05-30,10.79,31.42,11.3669682,winter,southern,143.725,91.91149122,22.0,62.57
-46.87817,171.90833,2004-05-30,10.64,32.22,11.36577971,winter,southern,141.037,38.41514531,10.0,1261.85
-46.822,172.016,2004-05-30,10.79,31.42,11.3669682,winter,southern,143.725,91.91149122,0.0,62.57
-46.87817,171.90833,2004-05-30,10.64,32.22,11.36577971,winter,southern,141.037,87.52746142,90.0,138.26
-46.87817,171.90833,2004-05-30,10.64,32.22,11.36577971,winter,southern,141.037,87.52746142,68.0,138.26
-46.87817,171.90833,2004-05-30,10.64,32.22,11.36577971,winter,southern,141.037,38.41514531,0.0,1261.85
-46.87817,171.90833,2004-05-30,10.64,32.22,11.36577971,winter,southern,141.037,87.52746142,22.0,138.26
-46.822,172.016,2004-05-30,10.79,31.42,11.3669682,winter,southern,143.725,45.01762129,22.0,559.06
-46.87817,171.90833,2004-05-30,10.64,32.22,11.36577971,winter,southern,141.037,87.52746142,0.0,138.26
-46.87817,171.90833,2004-05-30,10.64,32.22,11.36577971,winter,southern,141.037,38.41514531,68.0,1261.85
-46.87817,171.90833,2004-05-30,10.64,32.22,11.36577971,winter,southern,141.037,38.41514531,90.0,1261.85
-46.822,172.016,2004-05-30,10.79,31.42,11.3669682,winter,southern,143.725,45.01762129,0.0,559.06
-46.822,172.016,2004-05-30,10.79,31.42,11.3669682,winter,southern,143.725,45.01762129,10.0,559.06
-46.822,172.016,2004-05-30,10.79,31.42,11.3669682,winter,southern,143.725,45.01762129,28.0,559.06
-46.822,172.016,2004-05-30,10.79,31.42,11.3669682,winter,southern,143.725,45.01762129,68.0,559.06
-46.822,172.016,2004-05-30,10.79,31.42,11.3669682,winter,southern,143.725,45.01762129,90.0,559.06
-46.822,172.016,2004-05-30,10.79,31.42,11.3669682,winter,southern,143.725,50.77332823,68.0,360.14
33.15333333,-120.0116667,2004-05-29,13.95,49.74,12.30555461,winter,northern,43.7838,28.39125937,5.0,537.51
